sessionID,siteID,utilization_rate,tariff,multiplier,pricing_signal,revenue_inr,dynamic_revenue_inr
1_1_194_826_2021-07-15 21:55:38.573367,jpl,0.9996173190465777,26.98,1.7985,SURGE,136.335,245.22122000000002
1_1_179_797_2021-06-17 19:49:01.798124,jpl,0.6977414704469005,13.77,0.9182,NORMAL,157.57500000000002,144.65385
1_1_193_825_2021-07-30 23:20:48.216155,jpl,0.9989905362776026,26.94,1.796,SURGE,199.335,358.00566000000003
1_1_179_813_2021-08-26 21:04:25.967957,jpl,0.9996233166964874,26.98,1.7985,SURGE,222.585,400.35622
1_1_179_800_2021-07-30 15:53:37.299312,jpl,0.9994227577747312,26.97,1.7977,SURGE,336.825,605.6113499999999
2_39_81_4550_2021-04-07 22:49:07.046775,caltech,1.0,27.0,1.8,SURGE,118.94999999999999,214.10999999999999
2_39_83_386_2021-03-16 16:53:10.099832,caltech,0.21871612670119236,13.37,0.8916,DISCOUNT,11.850000000000001,10.5623
2_39_81_4550_2021-03-23 03:57:31.088927,caltech,1.0,27.0,1.8,SURGE,108.63,195.534
2_39_123_23_2021-09-07 22:50:59.787084,caltech,0.6286141575274178,12.94,0.8629,NORMAL,42.975,37.073100000000004
1_1_179_809_2021-09-09 15:26:37.577793,jpl,0.7689110155154912,14.63,0.9751,NORMAL,394.695,384.95919
2_39_138_29_2021-03-15 20:43:10.501080,caltech,0.5872365339578455,12.45,0.8298,NORMAL,91.905,76.28115
2_39_79_379_2021-07-27 17:44:33.944867,caltech,0.2876009886745121,14.75,0.9835,DISCOUNT,95.325,93.73625000000001
1_1_179_799_2021-06-21 14:17:42.411879,jpl,0.9450782506947492,23.7,1.5803,SURGE,489.34499999999997,773.1650999999999
2_39_131_30_2020-03-07 01:45:11.184994,caltech,0.3937081769218215,10.12,0.675,NORMAL,784.53,529.29624
2_39_78_366_2021-09-08 17:33:28.854323,caltech,0.776487725461634,14.72,0.9812,NORMAL,13.620000000000001,13.365760000000002
2_39_123_23_2021-08-23 20:40:29.528261,caltech,0.9993042671614101,26.96,1.7972,SURGE,347.72999999999996,624.98672
2_39_125_21_2021-07-09 13:55:57.597510,caltech,0.41095625241966705,10.33,0.6888,NORMAL,25.169999999999998,17.33374
2_39_138_29_2021-09-01 14:30:40.901904,caltech,0.621092377941693,12.85,0.8569,NORMAL,89.61,76.7659
1_1_179_788_2021-08-10 15:13:34.257326,jpl,0.16894792957381205,12.38,0.8253,DISCOUNT,141.225,116.5577
1_1_179_810_2021-07-20 15:41:47.148603,jpl,1.0,27.0,1.8,SURGE,991.3225208333331,1784.3805374999997
1_1_178_824_2021-06-07 14:49:51.028407,jpl,0.3565249356696483,9.68,0.6452,NORMAL,312.39,201.59568
1_1_193_827_2021-07-09 12:29:15.973553,jpl,0.3166598332649993,9.2,0.6133,NORMAL,110.265,67.6292
1_1_179_794_2021-09-01 16:08:11.121681,jpl,0.5206352074815334,11.65,0.7765,NORMAL,124.54500000000002,96.72995000000002
2_39_127_19_2020-07-29 23:05:53.646092,caltech,1.0,27.0,1.8,SURGE,8.865,15.956999999999999
2_39_139_28_2021-09-10 20:04:47.699840,caltech,0.47124495731306876,11.05,0.737,NORMAL,61.904999999999994,45.60335
2_39_123_23_2021-07-20 17:28:33.300642,caltech,0.1472322399679432,11.94,0.7963,DISCOUNT,26.94,21.44424
1_1_179_798_2021-07-28 16:56:49.165215,jpl,0.2643128840339413,14.29,0.9524,DISCOUNT,149.115725,142.05758068333333
2_39_130_31_2021-04-28 21:31:29.295023,caltech,0.6451717084723867,13.14,0.8761,NORMAL,75.39,66.04164
2_39_89_25_2020-12-17 20:25:43.639492,caltech,0.8440686396418802,17.64,1.1763,SURGE,86.985,102.29436000000001
2_39_92_436_2021-08-06 02:48:02.135736,caltech,0.8623242042931163,18.74,1.2493,SURGE,171.72,214.53552
2_39_83_386_2021-07-02 17:09:19.516586,caltech,0.37967021498643294,9.96,0.6637,NORMAL,13.635,9.053640000000001
2_39_81_4550_2021-02-18 23:48:22.684572,caltech,1.0,27.0,1.8,SURGE,174.25500000000002,313.65900000000005
1_1_194_821_2021-05-26 12:39:36.459532,jpl,1.0,27.0,1.8,SURGE,218.565,393.417
2_39_81_4550_2020-11-25 23:00:20.689697,caltech,1.0,27.0,1.8,SURGE,173.44500000000002,312.201
1_1_178_828_2021-08-17 23:22:38.765717,jpl,0.3748399703524022,9.9,0.6599,NORMAL,126.405,83.4273
1_1_179_815_2021-06-21 19:16:11.817902,jpl,0.9514264813460132,24.09,1.6057,SURGE,77.595,124.61757
2_39_90_440_2021-04-07 23:35:54.941445,caltech,0.7545909849749582,14.46,0.9637,NORMAL,12.945,12.47898
1_1_178_828_2021-06-21 14:02:49.388824,jpl,0.22182920667003536,13.44,0.8958,DISCOUNT,90.78,81.33887999999999
2_39_138_29_2021-03-18 20:55:17.455928,caltech,0.5794704899287537,12.35,0.8236,NORMAL,86.07000000000001,70.8643
1_1_193_819_2021-06-28 14:23:04.477938,jpl,0.378517200771717,9.94,0.6628,NORMAL,180.22500000000002,119.4291
2_39_81_4550_2021-01-03 22:48:42.767178,caltech,1.0,27.0,1.8,SURGE,193.98000000000002,349.164
2_39_78_365_2021-08-02 15:30:17.162221,caltech,0.9999135882480018,26.99,1.7997,SURGE,613.77,1104.37682
1_1_179_781_2021-08-04 18:59:21.693382,jpl,0.1656202813319558,12.31,0.8208,DISCOUNT,57.48,47.17192
2_39_81_4550_2020-12-11 01:55:43.195260,caltech,1.0,27.0,1.8,SURGE,146.355,263.43899999999996
1_1_179_810_2021-06-07 20:17:27.160316,jpl,0.7438803263825929,14.33,0.9551,NORMAL,188.57999999999998,180.15676
2_39_90_26_2020-02-26 08:11:13.217961,caltech,0.6514130463734916,13.22,0.8811,NORMAL,151.35,133.3898
2_39_81_4550_2021-08-05 04:20:21.799398,caltech,1.0,27.0,1.8,SURGE,490.02,882.036
1_1_178_823_2021-07-13 13:46:10.899637,jpl,0.3574302055060101,9.69,0.6459,NORMAL,183.18,118.33427999999999
1_1_193_829_2021-08-06 14:22:51.218697,jpl,0.6839304717985101,13.61,0.9071,NORMAL,201.105,182.46927
2_39_123_23_2020-03-13 21:52:13.668237,caltech,0.5612811281128113,12.14,0.809,NORMAL,95.56500000000001,77.34394
1_1_193_819_2021-06-11 15:01:34.070431,jpl,1.0,27.0,1.8,SURGE,193.62,348.51599999999996
2_39_129_17_2021-02-16 17:44:50.984564,caltech,1.0,27.0,1.8,SURGE,118.33500000000001,213.00300000000001
2_39_126_20_2020-03-06 17:55:15.961878,caltech,0.9527496299669818,24.16,1.611,SURGE,51.974999999999994,83.7144
2_39_81_4550_2021-06-04 01:07:29.999147,caltech,1.0,27.0,1.8,SURGE,242.60999999999999,436.698
1_1_193_820_2021-08-31 19:02:13.196867,jpl,0.9981032665964173,26.89,1.7924,SURGE,113.82000000000001,204.04132
2_39_81_4550_2020-12-12 00:12:53.962047,caltech,1.0,27.0,1.8,SURGE,274.15500000000003,493.47900000000004
2_39_139_28_2021-06-02 02:30:40.573850,caltech,0.37992324782872144,9.96,0.6639,NORMAL,12.239999999999998,8.12736
2_39_79_377_2021-04-09 15:52:30.165607,caltech,0.999740932642487,26.98,1.799,SURGE,570.885,1026.8318199999999
1_1_193_820_2021-06-28 18:50:58.430141,jpl,0.2795620140839337,14.59,0.9727,DISCOUNT,72.78,70.79068000000001
1_1_179_800_2021-06-25 12:02:57.931766,jpl,0.9992243194326451,26.95,1.7969,SURGE,630.9749999999999,1133.65175
1_1_179_781_2021-08-16 14:36:14.718641,jpl,1.0,27.0,1.8,SURGE,138.21,248.77800000000002
1_1_194_818_2021-06-11 15:48:11.711701,jpl,1.0,27.0,1.8,SURGE,65.745,118.341
2_39_91_437_2021-06-28 15:45:16.315731,caltech,0.3793755912961211,9.95,0.6635,NORMAL,178.65,118.5045
2_39_127_19_2021-08-02 16:14:08.492969,caltech,0.13988386999472135,11.8,0.7865,DISCOUNT,13.305,10.466600000000001
2_39_138_29_2021-06-22 21:16:55.173115,caltech,0.7311827956989247,14.17,0.9449,NORMAL,94.905,89.65359
2_39_81_4550_2021-07-03 19:55:16.474569,caltech,1.0,27.0,1.8,SURGE,96.9,174.42
2_39_81_4550_2021-08-26 23:52:57.364632,caltech,1.0,27.0,1.8,SURGE,110.16000000000001,198.288
2_39_131_30_2021-09-09 02:14:33.428460,caltech,0.9982468443197756,26.89,1.793,SURGE,77.38499999999999,138.72550999999999
1_1_179_781_2021-05-26 17:20:17.339837,jpl,1.0,27.0,1.8,SURGE,91.17,164.106
2_39_139_28_2021-08-23 13:45:50.637385,caltech,0.1991890051383644,12.98,0.8656,DISCOUNT,85.14,73.67448
2_39_78_362_2021-04-30 17:18:44.763520,caltech,1.0,27.0,1.8,SURGE,83.86500000000001,150.957
2_39_139_28_2021-03-06 22:16:24.416868,caltech,0.9991001124859393,26.95,1.7964,SURGE,89.61,160.9993
2_39_131_30_2021-02-15 16:23:36.621942,caltech,1.0,27.0,1.8,SURGE,147.06,264.708
2_39_78_365_2021-05-23 00:23:42.177261,caltech,0.20638495813543553,13.13,0.8752,DISCOUNT,35.46,31.03932
2_39_128_18_2021-08-17 16:57:59.166181,caltech,1.0,27.0,1.8,SURGE,21.36,38.448
1_1_191_789_2021-07-07 15:51:08.114149,jpl,0.19297573435504473,12.86,0.8573,DISCOUNT,71.775,61.5351
1_1_194_822_2021-06-11 15:09:53.198609,jpl,1.0,27.0,1.8,SURGE,308.67,555.606
1_1_193_820_2021-06-29 14:28:46.681604,jpl,0.5144306554698919,11.57,0.7715,NORMAL,181.2,139.7656
1_1_179_810_2021-06-23 16:36:37.566358,jpl,0.9998134067266875,26.99,1.7993,SURGE,218.25,392.7045
1_1_191_812_2021-09-08 16:25:36.578769,jpl,0.9096552340121472,21.58,1.4386,SURGE,491.76,707.47872
1_1_179_800_2021-06-22 14:15:02.517776,jpl,0.4467023526301877,10.76,0.7174,NORMAL,349.08,250.40671999999998
1_1_191_782_2021-06-01 16:06:21.259781,jpl,0.2838571758724289,14.68,0.9785,DISCOUNT,115.86,113.38832000000001
1_1_193_829_2021-09-12 15:05:08.191412,jpl,0.9997939843428102,26.99,1.7992,SURGE,388.32000000000005,698.71712
1_1_179_813_2021-06-25 21:08:58.910626,jpl,0.8587392305723791,18.52,1.235,SURGE,246.45,304.2836
2_39_78_365_2021-04-20 19:52:57.047265,caltech,0.1552334076751519,12.1,0.807,DISCOUNT,33.24,26.8136
2_39_78_360_2020-02-28 17:50:39.218090,caltech,0.2022365540500562,13.04,0.8696,DISCOUNT,162.10500000000002,140.92328
2_39_123_23_2020-04-26 19:24:35.179924,caltech,0.732242617717478,14.19,0.9458,NORMAL,9.404725,8.89686985
2_39_81_4550_2021-06-08 02:23:08.592743,caltech,1.0,27.0,1.8,SURGE,278.7,501.65999999999997
2_39_138_29_2020-02-28 16:00:02.806029,caltech,0.2658315136191242,14.32,0.9544,DISCOUNT,51.645,49.303760000000004
2_39_81_4550_2021-02-19 06:14:39.374317,caltech,1.0,27.0,1.8,SURGE,347.72999999999996,625.914
1_1_179_809_2021-08-05 15:59:44.314840,jpl,1.0,27.0,1.8,SURGE,198.12,356.616
2_39_131_30_2021-08-11 16:01:06.222185,caltech,0.25685184590174465,14.14,0.9425,DISCOUNT,108.555,102.33118
1_1_179_794_2021-06-23 19:42:31.754417,jpl,0.7068257877123192,13.88,0.9255,NORMAL,200.775,185.7838
2_39_95_27_2021-08-04 14:10:45.084308,caltech,0.7417949462677897,14.3,0.9534,NORMAL,497.91,474.67420000000004
2_39_131_30_2021-04-07 01:28:57.884101,caltech,0.9990885891359825,26.95,1.7964,SURGE,152.415,273.83894999999995
2_39_123_23_2020-03-03 18:31:42.466906,caltech,0.9657549477429397,24.95,1.663,SURGE,101.55,168.9115
2_39_81_4550_2021-06-23 16:17:38.013655,caltech,1.0,27.0,1.8,SURGE,295.2,531.36
2_39_79_383_2021-07-27 15:55:01.968929,caltech,0.6816189739623614,13.58,0.9053,NORMAL,134.25,121.541
2_39_81_4550_2021-03-10 19:36:20.478305,caltech,1.0,27.0,1.8,SURGE,99.51,179.118
2_39_131_30_2021-05-02 20:08:26.214456,caltech,0.40805369127516783,10.3,0.6864,NORMAL,13.995000000000001,9.609900000000001
1_1_193_820_2021-07-19 23:23:44.751209,jpl,0.13811280969952555,11.76,0.7842,DISCOUNT,17.716416666666667,13.889670666666666
2_39_138_29_2021-06-30 21:17:42.287191,caltech,0.7106578684263147,13.93,0.9285,NORMAL,92.685,86.07347
1_1_194_826_2021-06-17 19:54:59.283347,jpl,1.0,27.0,1.8,SURGE,258.12,464.616
2_39_81_4550_2021-07-03 23:31:38.646825,caltech,1.0,27.0,1.8,SURGE,340.56,613.008
2_39_88_24_2020-03-02 18:40:16.161849,caltech,0.7735402255873373,14.68,0.9788,NORMAL,58.379999999999995,57.13456
2_39_81_4550_2021-09-13 18:04:28.568540,caltech,1.0,27.0,1.8,SURGE,295.56,532.008
2_39_81_4550_2021-05-28 03:13:20.501555,caltech,1.0,27.0,1.8,SURGE,201.33,362.394
2_39_129_17_2021-07-28 22:48:54.368957,caltech,1.0,27.0,1.8,SURGE,13.125,23.625
2_39_81_4550_2020-12-23 22:54:29.169578,caltech,1.0,27.0,1.8,SURGE,122.22,219.99599999999998
2_39_81_4550_2020-12-13 21:09:27.008331,caltech,1.0,27.0,1.8,SURGE,370.245,666.441
1_1_179_790_2021-07-15 20:11:36.308809,jpl,0.26738200823566677,14.35,0.9565,DISCOUNT,180.55959166666662,172.7353426944444
1_1_179_787_2021-06-07 17:01:33.130549,jpl,1.0,27.0,1.8,SURGE,122.75999999999999,220.968
1_1_178_824_2021-08-11 17:19:24.423575,jpl,0.4131357456298108,10.36,0.6905,NORMAL,95.64,66.05536
1_1_179_799_2021-08-12 12:38:11.074263,jpl,0.9490682085185783,23.94,1.5963,SURGE,327.53999999999996,522.75384
2_39_129_17_2021-09-03 15:54:11.071058,caltech,0.3584179441236977,9.7,0.6467,NORMAL,66.315,42.8837
1_1_193_825_2021-09-07 14:17:59.152739,jpl,0.4481785113198328,10.78,0.7185,NORMAL,174.07500000000002,125.1019
1_1_178_824_2021-09-05 21:00:28.761601,jpl,0.9998119505429928,26.99,1.7992,SURGE,394.635,710.07991
1_1_179_791_2021-09-03 15:59:26.862417,jpl,0.5381676808654496,11.86,0.7905,NORMAL,366.105,289.46702
1_1_179_799_2021-08-10 12:35:29.275166,jpl,0.9998503964494091,26.99,1.7994,SURGE,219.765,395.43048999999996
2_39_78_365_2020-02-25 19:14:26.205396,caltech,0.7298028604561269,14.16,0.9438,NORMAL,12.315,11.625359999999999
1_1_179_781_2021-08-10 14:53:21.059123,jpl,0.7942619453924915,14.93,0.9954,NORMAL,96.795,96.34329
1_1_178_817_2021-08-03 21:45:31.284861,jpl,0.9971688574317493,26.83,1.7887,SURGE,234.36,419.19192
2_39_81_4550_2021-09-05 03:54:21.908539,caltech,1.0,27.0,1.8,SURGE,353.76,636.768
1_1_191_807_2021-08-12 13:50:57.336789,jpl,0.2984734641145072,14.97,0.998,DISCOUNT,108.39,108.17322
2_39_78_366_2020-02-25 18:32:13.970300,caltech,0.42192873344552567,10.46,0.6975,NORMAL,118.53,82.65492
2_39_81_4550_2021-08-31 19:00:42.318497,caltech,1.0,27.0,1.8,SURGE,481.38,866.4839999999999
2_39_81_4550_2021-07-28 23:29:04.280926,caltech,1.0,27.0,1.8,SURGE,238.26,428.868
2_39_89_25_2021-08-31 22:10:07.267724,caltech,0.4901750385621353,11.28,0.7521,NORMAL,189.03,142.15055999999998
2_39_129_17_2021-06-23 15:13:02.226756,caltech,0.18116443092241735,12.62,0.8416,DISCOUNT,64.56,54.31648
1_1_193_825_2021-08-20 11:54:04.475854,jpl,0.3094413358202327,9.11,0.6076,NORMAL,184.755,112.20787
2_39_81_4550_2021-08-14 22:59:09.822386,caltech,1.0,27.0,1.8,SURGE,527.16,948.8879999999999
2_39_81_4550_2021-07-23 23:16:33.595092,caltech,1.0,27.0,1.8,SURGE,138.84,249.912
2_39_79_379_2021-01-27 16:44:01.425612,caltech,0.45564229950319374,10.87,0.7245,NORMAL,178.095,129.05951
2_39_139_28_2021-07-08 22:09:58.077927,caltech,0.9995307807807808,26.97,1.7981,SURGE,297.28499999999997,534.51843
2_39_81_4550_2021-01-19 03:07:28.861360,caltech,1.0,27.0,1.8,SURGE,399.765,719.577
2_39_129_17_2021-06-01 15:58:35.494178,caltech,0.6577916992952232,13.29,0.8862,NORMAL,88.515,78.42429
1_1_194_822_2021-06-16 23:51:55.714288,jpl,0.37473314673371605,9.9,0.6598,NORMAL,197.60999999999999,130.4226
1_1_179_815_2021-08-09 18:43:49.511703,jpl,0.9991809991809992,26.95,1.7967,SURGE,375.135,673.9925499999999
1_1_179_783_2021-07-15 15:26:48.160392,jpl,0.190289589239064,12.81,0.8537,DISCOUNT,83.48500416666666,71.29619355833333
2_39_126_20_2021-03-19 18:34:14.532267,caltech,0.8387829246139873,17.33,1.1551,SURGE,13.785,15.926269999999999
2_39_129_17_2021-06-24 18:43:42.967128,caltech,0.24856909239574815,13.97,0.9314,DISCOUNT,13.515,12.58697
1_1_179_777_2021-08-26 15:51:01.106599,jpl,1.0,27.0,1.8,SURGE,253.815,456.86699999999996
1_1_193_825_2021-09-13 15:05:53.955480,jpl,0.9983179815778934,26.9,1.7933,SURGE,223.365,400.56789999999995
1_1_178_823_2021-08-12 12:54:30.463554,jpl,0.18391136245599862,12.68,0.8452,DISCOUNT,78.06,65.98671999999999
2_39_79_383_2021-08-18 15:37:51.361747,caltech,0.1261717129821651,11.52,0.7682,DISCOUNT,79.41,60.98687999999999
2_39_130_31_2020-07-17 22:45:34.418611,caltech,0.40068307492139216,10.21,0.6805,NORMAL,94.47,64.30258
2_39_81_4550_2021-09-02 00:57:03.995512,caltech,1.0,27.0,1.8,SURGE,313.44,564.192
2_39_125_21_2021-08-25 20:38:31.315468,caltech,0.998135874067937,26.89,1.7925,SURGE,128.26500000000001,229.93639000000002
2_39_81_4550_2021-08-10 01:34:33.046001,caltech,1.0,27.0,1.8,SURGE,57.839999999999996,104.112
1_1_179_790_2021-07-09 19:25:14.372550,jpl,0.9992972593113141,26.96,1.7972,SURGE,178.85999999999999,321.47104
2_39_79_379_2021-09-03 15:41:53.447040,caltech,0.6090001919017463,12.71,0.8472,NORMAL,488.62500000000006,414.02825000000007
2_39_138_29_2020-06-07 03:57:57.631474,caltech,0.41669157202630003,10.4,0.6934,NORMAL,453.51000000000005,314.4336
1_1_179_800_2021-06-25 20:07:38.445849,jpl,0.29981801637852595,15.0,0.9998,DISCOUNT,101.595,101.595
1_1_179_787_2021-08-04 20:58:51.444062,jpl,0.9972175848636616,26.83,1.7889,SURGE,46.53,83.22666
2_39_79_377_2020-12-20 19:57:08.707203,caltech,0.23194312366979125,13.64,0.9093,DISCOUNT,70.245,63.87612
2_39_129_17_2020-03-16 00:33:03.447051,caltech,0.9978849407783418,26.87,1.7915,SURGE,31.095,55.70151
1_1_179_810_2021-06-14 16:20:13.565650,jpl,0.9991223924930802,26.95,1.7965,SURGE,357.465,642.24545
2_39_79_377_2020-07-09 20:08:23.012389,caltech,1.0,27.0,1.8,SURGE,363.075,653.535
2_39_81_4550_2021-08-28 00:25:05.010768,caltech,1.0,27.0,1.8,SURGE,817.86,1472.1480000000001
1_1_194_821_2021-06-20 18:05:30.666671,jpl,0.6506130629568497,13.21,0.8805,NORMAL,123.78000000000002,109.00892000000002
1_1_178_823_2021-06-08 23:06:35.284618,jpl,0.9950345325689522,26.7,1.7801,SURGE,343.32000000000005,611.1096
2_39_88_24_2021-09-04 00:21:32.970176,caltech,0.45737583395107484,10.89,0.7259,NORMAL,13.05,9.474300000000001
2_39_79_378_2020-03-07 06:09:08.345942,caltech,0.39300228600457204,10.12,0.6744,NORMAL,347.43,234.39943999999997
2_39_78_365_2021-08-13 23:12:33.187832,caltech,0.4318209316394434,10.58,0.7055,NORMAL,29.73,20.96956
1_1_178_828_2021-06-15 13:52:41.695706,jpl,0.9468891758551042,23.81,1.5876,SURGE,438.81,696.53774
1_1_191_807_2021-06-08 15:29:27.662825,jpl,0.6060440311773554,12.67,0.8448,NORMAL,112.635,95.13903
2_39_139_28_2020-11-24 00:00:36.344838,caltech,0.4253533902789327,10.5,0.7003,NORMAL,80.08500000000001,56.05950000000001
2_39_129_17_2021-07-22 16:26:14.490714,caltech,0.9117781851512373,21.71,1.4471,SURGE,173.025,250.42485000000002
1_1_178_817_2021-08-30 13:43:15.177498,jpl,0.11105808371466269,11.22,0.7481,DISCOUNT,92.16,68.93568
1_1_193_820_2021-06-09 23:14:22.070421,jpl,0.8585973710204392,18.52,1.2344,SURGE,147.93,182.64424
2_39_81_4550_2020-12-11 18:37:42.663638,caltech,1.0,27.0,1.8,SURGE,557.925,1004.265
2_39_81_4550_2021-02-04 01:35:44.766578,caltech,1.0,27.0,1.8,SURGE,151.35,272.43
1_1_179_781_2021-08-12 15:17:29.213613,jpl,0.2760691144708423,14.52,0.9681,DISCOUNT,78.885,76.36068
2_39_125_21_2020-02-27 21:05:19.445361,caltech,0.999246193276044,26.95,1.797,SURGE,175.635,315.55755
2_39_125_21_2021-04-16 22:27:53.530314,caltech,0.9400067408156386,23.4,1.56,SURGE,33.6,52.416000000000004
2_39_126_560_2020-03-02 17:08:09.356334,caltech,0.872971328103868,19.38,1.2919,SURGE,145.695,188.23793999999998
2_39_79_380_2021-07-14 16:51:42.988310,caltech,0.13381410256410256,11.68,0.7784,DISCOUNT,56.279999999999994,43.823359999999994
2_39_139_28_2021-06-02 15:55:01.486827,caltech,0.9994354667983911,26.97,1.7977,SURGE,121.875,219.13125
1_1_194_826_2021-08-30 14:39:01.230038,jpl,0.9996364737958194,26.98,1.7985,SURGE,313.86,564.52952
2_39_81_4550_2021-07-05 16:46:06.758548,caltech,1.0,27.0,1.8,SURGE,519.66,935.3879999999999
2_39_78_365_2021-08-03 15:20:32.975838,caltech,0.5673774536883586,12.21,0.8139,NORMAL,397.47,323.54058000000003
1_1_194_826_2021-06-03 13:24:01.541035,jpl,0.2990937490334354,14.98,0.9988,DISCOUNT,87.16499999999999,87.04878000000001
1_1_179_815_2021-08-30 13:25:54.486979,jpl,0.541790842590084,11.9,0.7934,NORMAL,196.75500000000002,156.09230000000002
1_1_179_798_2021-08-19 18:24:59.789467,jpl,0.3851954752927168,10.02,0.6682,NORMAL,80.595,53.83746
1_1_179_797_2021-06-30 16:38:39.985492,jpl,0.23322525860737994,13.66,0.911,DISCOUNT,88.56,80.64864
1_1_191_807_2021-07-13 13:50:07.240634,jpl,0.291042407313357,14.82,0.9881,DISCOUNT,116.42999999999999,115.03284
1_1_179_790_2021-08-03 18:31:33.916515,jpl,0.11632532622237765,11.33,0.7551,DISCOUNT,122.53500000000001,92.55477
1_1_193_820_2021-06-10 10:53:26.200105,jpl,0.74304,14.32,0.9544,NORMAL,163.095,155.70136
1_1_193_825_2021-09-07 19:37:02.924005,jpl,0.6111983699112791,12.73,0.849,NORMAL,181.845,154.32578999999998
1_1_179_790_2021-07-08 16:24:36.981615,jpl,0.5672252064459232,12.21,0.8138,NORMAL,365.78999999999996,297.75306
1_1_179_796_2021-06-28 16:29:11.852141,jpl,0.35990730011587485,9.72,0.6479,NORMAL,141.69,91.81512000000001
1_1_191_808_2021-06-10 14:55:30.115117,jpl,0.26890558947862847,14.38,0.9585,DISCOUNT,98.985,94.89362000000001
2_39_131_30_2021-05-07 15:14:46.226295,caltech,0.9995310668229778,26.97,1.7981,SURGE,349.305,628.05039
1_1_179_781_2021-06-28 17:59:31.088149,jpl,0.47797626330600756,11.14,0.7424,NORMAL,93.13499999999999,69.16826
2_39_79_377_2021-06-16 19:39:38.920463,caltech,1.0,27.0,1.8,SURGE,145.30499999999998,261.549
2_39_81_4550_2020-12-14 19:28:29.321791,caltech,1.0,27.0,1.8,SURGE,43.86,78.948
2_39_124_22_2020-02-27 22:18:01.989844,caltech,0.9989498004620878,26.94,1.7958,SURGE,63.779999999999994,114.54888
1_1_191_802_2021-08-25 20:50:31.421865,jpl,0.9563626347682379,24.38,1.6255,SURGE,541.5749999999999,880.2398999999999
2_39_81_4550_2021-05-17 13:43:53.163802,caltech,1.0,27.0,1.8,SURGE,86.10000000000001,154.98000000000002
2_39_130_31_2021-09-11 17:57:56.952272,caltech,0.9986530172413793,26.92,1.7946,SURGE,97.23,174.49544000000003
1_1_193_829_2021-08-26 18:25:58.183349,jpl,0.9996375310687655,26.98,1.7986,SURGE,150.04500000000002,269.88094
2_39_88_24_2020-03-06 18:20:31.911549,caltech,0.23374656617595266,13.67,0.9117,DISCOUNT,82.77,75.43106
2_39_127_19_2020-06-19 14:46:22.542546,caltech,0.9986010072747622,26.92,1.7944,SURGE,49.62,89.05136
1_1_179_809_2021-06-22 16:34:48.978467,jpl,0.8142822765010228,15.86,1.0571,SURGE,324.405,343.00422
1_1_191_808_2021-08-31 16:41:44.648880,jpl,0.9993963904146799,26.96,1.7976,SURGE,220.695,396.66248
2_39_125_21_2021-01-08 20:16:30.883168,caltech,0.9989094874591056,26.93,1.7956,SURGE,50.22,90.16163999999999
1_1_193_816_2021-07-21 15:29:25.190319,jpl,0.11724727505877325,11.34,0.7563,DISCOUNT,43.230000000000004,32.68188
2_39_79_380_2021-03-11 17:13:30.481766,caltech,0.6185705558949297,12.82,0.8549,NORMAL,69.855,59.70274
2_39_81_4550_2021-04-11 21:39:59.172172,caltech,1.0,27.0,1.8,SURGE,156.825,282.285
1_1_191_807_2021-08-25 14:15:20.269212,jpl,0.35506096380878654,9.66,0.644,NORMAL,114.495,73.73478
2_39_138_29_2020-02-29 20:09:02.329201,caltech,0.7257446181067531,14.11,0.9406,NORMAL,119.13,112.06162
2_39_81_4550_2021-08-27 04:37:59.189164,caltech,1.0,27.0,1.8,SURGE,375.3,675.54
1_1_179_791_2021-08-10 20:56:29.816340,jpl,1.0,27.0,1.8,SURGE,86.265,155.27700000000002
2_39_125_21_2020-03-25 23:08:33.642916,caltech,0.9949238578680203,26.7,1.7797,SURGE,11.97,21.3066
1_1_191_807_2021-08-13 17:04:44.173478,jpl,0.5882616201010166,12.46,0.8306,NORMAL,115.935,96.30334
2_39_81_4550_2021-08-26 15:55:38.327296,caltech,1.0,27.0,1.8,SURGE,594.96,1070.928
2_39_138_29_2021-07-18 17:34:19.178908,caltech,0.7153532608695651,13.98,0.9323,NORMAL,119.565,111.43458000000001
1_1_193_825_2021-05-26 19:20:02.851887,jpl,1.0,27.0,1.8,SURGE,148.63500000000002,267.543
1_1_178_817_2021-08-24 19:21:36.191261,jpl,0.04685091955203946,9.94,0.6625,DISCOUNT,7.785,5.15886
2_39_131_30_2021-08-03 14:47:26.945895,caltech,0.21765888356270296,13.35,0.8902,DISCOUNT,88.125,78.43124999999999
1_1_194_822_2021-07-12 16:22:13.175537,jpl,0.9993293091884642,26.96,1.7973,SURGE,146.28,262.91392
2_39_79_379_2021-01-15 00:25:16.495733,caltech,0.998907402349085,26.93,1.7956,SURGE,83.205,149.38071
2_39_81_4550_2021-08-31 06:36:41.601428,caltech,1.0,27.0,1.8,SURGE,434.58000000000004,782.244
2_39_81_4550_2020-12-12 03:28:32.931670,caltech,1.0,27.0,1.8,SURGE,192.75,346.95
1_1_179_800_2021-08-26 14:28:56.309392,jpl,0.10901954280343866,11.18,0.7454,DISCOUNT,59.775,44.552299999999995
1_1_193_825_2021-08-23 18:47:22.965597,jpl,0.999350917566531,26.96,1.7974,SURGE,396.255,712.2023200000001
1_1_193_820_2021-08-04 19:23:51.045156,jpl,0.3159576697401509,9.19,0.6128,NORMAL,136.51500000000001,83.63819000000001
